time,lat,lon,depth,cruise_name,date_time,botid,press,theta,sigma,temp,csal,coxy,bsal,boxy,dic,ph,alk,phos,nit,sil,dop,don,doc,tdp,tdn,pc,pn,pp,lln,llp,chl,phaeo,chl3,chl12,chlplus,perid,but19,fuco,hex19,prasino,diadino,zeaxan,chlb,hplc,chlc4,acar,bcar,caroten,chlda,viol,lutein,mvchla,dvchla,hbact,pbact,sbact,ebact,atp,n2o,psi,pe4,pe5,pe10,p15n,l12,d12,no2
1988-10-31T00:00:00,22.75,-158,4.670437938085125,HOT001,15704.0,10200312,4.7,26.2868,23.122,26.2879,35.2344,224.6,35.245,210.9,,,,0.09,0.02,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10-31T00:00:00,22.75,-158,10.63254438472742,HOT001,150832.0,10200705,10.7,26.2616,23.097,26.264,35.19,,,,,,,0.07,0.0,0.52,0.2,5.01,,0.26,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10-31T00:00:00,22.75,-158,25.33833177156368,HOT001,150658.0,10200704,25.5,26.2625,23.096,26.2683,35.1894,,,,,,,0.08,0.04,0.71,,,,,,,,,,,0.13,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-01T00:00:00,22.75,-158,4.074217748419804,HOT001,63545.0,10201010,4.1,26.2617,23.065,26.2626,35.148,,35.1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-01T00:00:00,22.75,-158,7.65151285382764,HOT001,213534.0,10201305,7.7,26.2752,23.475,26.2769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.64,,,,,,,,,
1988-11-01T00:00:00,22.75,-158,16.49511318031552,HOT001,120733.0,10201111,16.6,26.2669,23.15,26.2706,35.2632,,,,,,,0.08,0.02,0.71,0.2,5.53,,0.27,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-01T00:00:00,22.75,-158,19.67474133954567,HOT001,63421.0,10201009,19.8,26.261,23.056,26.2655,35.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-01T00:00:00,22.75,-158,24.24537036983037,HOT001,213102.0,10201304,24.4,26.2441,23.272,26.2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.96,,,,,,,,,
1988-11-02T00:00:00,22.75,-158,9.93697424118304,HOT001,65824.0,10201607,10.0,26.2809,23.085,26.2832,35.1818,214.2,35.1788,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-02T00:00:00,22.75,-158,11.72557840983126,HOT001,249.0,10201402,11.8,26.3344,23.067,26.337,35.1802,,35.1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-02T00:00:00,22.75,-158,18.78047590744989,HOT001,30628.0,10201509,18.9,26.2722,23.08,26.2764,35.1716,213.4,35.1691,218.6,,,,,,,,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-11-02T00:00:00,22.75,-158,28.12038903363786,HOT001,112239.0,10201707,28.3,26.2754,23.096,26.2818,35.1948,206.3,35.1844,210.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-02T00:00:00,22.75,-158,0.8943474241628387,HOT002,195217.0,20200711,0.9,25.6169,23.142,25.6171,34.9834,,,,1956.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-02T00:00:00,22.75,-158,1.49057687059054,HOT002,142015.0,20200510,1.5,25.6141,23.144,25.6144,34.9858,207.1,34.987,206.1,1958.1,,,0.09,0.05,1.03,0.18,5.01,,0.26,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-02T00:00:00,22.75,-158,1.589948276244839,HOT002,225346.0,20200811,1.6,25.6598,23.128,25.6601,34.9833,,,,1961.1,,,0.09,0.05,1.42,,,,,,,,,,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-02T00:00:00,22.75,-158,2.086804581309165,HOT002,170444.0,20200604,2.1,25.6135,23.143,25.614,34.9846,,34.9835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-02T00:00:00,22.75,-158,15.50146926028378,HOT002,104126.0,20200411,15.6,25.705,23.104,25.7084,34.9703,,,207.3,,,,0.09,0.07,0.05,0.15,5.04,,0.23,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-02T00:00:00,22.75,-158,16.09765619062444,HOT002,225240.0,20200810,16.2,25.6131,23.143,25.6166,34.9839,,34.9848,,,,,0.08,0.05,1.42,,,,,,,,,,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-02T00:00:00,22.75,-158,21.06581314230687,HOT002,141852.0,20200509,21.2,25.6074,23.148,25.612,34.9874,209.0,,206.2,1961.1,,,0.09,0.05,1.03,,,,,,,,,,,0.19,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-02T00:00:00,22.75,-158,23.94728897572972,HOT002,170324.0,20200603,24.1,25.5785,23.162,25.5838,34.9941,,34.9921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-02T00:00:00,22.75,-158,25.93449007894124,HOT002,195030.0,20200710,26.1,25.5522,23.166,25.558,34.9895,,,,1958.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,1.589948276244839,HOT002,194714.0,20201511,1.6,25.6488,23.129,25.6492,34.9795,195.8,,,,,,,,,,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,1.689319633685138,HOT002,135443.0,20201311,1.7,25.666,23.118,25.6663,34.9723,212.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,1.788690942911579,HOT002,75333.0,20201111,1.8,25.7225,23.108,25.7229,34.9825,,34.9862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.82,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,2.086804581309165,HOT002,44947.0,20201011,2.1,25.7457,23.088,25.7462,34.9653,221.3,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,,1.0,14.0,,23.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,5.862873110807394,HOT002,44857.0,20201010,5.9,25.7512,23.086,25.7525,34.9652,221.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,11.42747879956955,HOT002,105100.0,20201205,11.5,25.6926,23.13,25.6951,34.9987,204.6,,208.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,19.17792769249306,HOT002,225007.0,20201607,19.3,25.641,23.139,25.6453,34.9893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,20.46964066904616,HOT002,75138.0,20201110,20.6,25.6476,23.132,25.6521,34.9827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.64,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,21.26453691456844,HOT002,135335.0,20201310,21.4,25.6575,23.122,25.6623,34.9748,207.0,34.9744,205.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,21.46326049408589,HOT002,194554.0,20201510,21.6,25.6389,23.132,25.6437,34.9801,212.3,34.9811,203.9,,,,,,,,,,,,,,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-03T00:00:00,22.75,-158,22.65559792362737,HOT002,44659.0,20201009,22.8,25.697,23.105,25.7021,34.9678,219.4,34.9689,205.2,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,4.0,,1.0,17.0,2.0,34.0,2.0,,,4.0,,,,,,,,,,,,,,,,,,,
1988-12-04T00:00:00,22.75,-158,17.29002484645191,HOT002,24920.0,20201903,17.4,25.667,23.123,25.6708,34.9795,,34.9776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-12-04T00:00:00,22.75,-158,22.95368119686202,HOT002,12727.0,20201803,23.1,25.6562,23.131,25.6613,34.986,,34.9825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-08T00:00:00,22.75,-158,3.676736657768798,HOT003,211812.0,30200512,3.7,24.6232,23.475,24.624,35.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-08T00:00:00,22.75,-158,4.869177615628438,HOT003,143637.0,30200410,4.9,24.6498,23.472,24.6509,35.031,222.3,,209.5,1962.1,,,0.07,0.02,0.93,,,,,,,,,,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-08T00:00:00,22.75,-158,17.58811592608646,HOT003,211535.0,30200511,17.7,24.6225,23.475,24.6263,35.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-08T00:00:00,22.75,-158,19.57537870651229,HOT003,104034.0,30200312,19.7,24.673,23.469,24.6773,35.0352,222.3,35.0356,209.3,1968.0,,2305.0,0.09,0.02,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-08T00:00:00,22.75,-158,22.65559792362737,HOT003,143356.0,30200409,22.8,24.6457,23.474,24.6506,35.0314,222.3,,208.2,1961.2,,,0.07,0.04,0.93,,,,,,,,,,36.1,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,2.782401383444864,HOT003,336.0,30200612,2.8,24.6295,23.474,24.6301,35.0248,,35.0303,,,,,0.07,0.02,0.93,0.18,5.88,,0.24,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,3.577366264578818,HOT003,194707.0,30201212,3.6,24.55,23.498,24.5507,35.0251,234.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,3.8754772995158,HOT003,60005.0,30200812,3.9,24.6206,23.482,24.6214,35.0323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.57,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,8.64519485114394,HOT003,85455.0,30200912,8.7,24.6084,23.489,24.6103,35.0361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,9.738239480639008,HOT003,122919.0,30201012,9.8,24.6022,23.489,24.6043,35.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,18.28366009187977,HOT003,35.0,30200611,18.4,24.6258,23.475,24.6297,35.0253,,,,,,,0.07,0.0,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,19.277290518281,HOT003,55741.0,30200811,19.4,24.6345,23.479,24.6387,35.0332,,35.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,20.46964066904616,HOT003,194435.0,30201211,20.6,24.5587,23.496,24.5631,35.0261,234.1,,,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,26.33192798693653,HOT003,85146.0,30200911,26.5,24.6184,23.484,24.6241,35.0341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-09T00:00:00,22.75,-158,28.12038903363786,HOT003,122732.0,30201011,28.3,24.607,23.487,24.6131,35.0332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-10T00:00:00,22.75,-158,4.074217748419804,HOT003,1358.0,30201312,4.1,24.5268,23.498,24.5277,35.016,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-10T00:00:00,22.75,-158,22.35751421673624,HOT003,1146.0,30201311,22.5,24.5283,23.499,24.5331,35.0184,203.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-27T00:00:00,22.75,-158,8.64519485114394,HOT004,223252.0,40200112,8.7,23.5466,23.656,23.5484,34.8411,,,,,,,0.09,0.07,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-27T00:00:00,22.75,-158,18.68111284071556,HOT004,223105.0,40200111,18.8,23.5438,23.655,23.5476,34.8388,,,,,,,0.09,0.05,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-28T00:00:00,22.75,-158,3.179884209705752,HOT004,44050.0,40200312,3.2,23.5285,23.67,23.5292,34.8526,222.2,,213.4,1958.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-28T00:00:00,22.75,-158,4.968547382086016,HOT004,211837.0,40200812,5.0,23.4238,23.751,23.4248,34.9192,,,,,,,,,,,,,,,,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,,,,,,,,,
1989-02-28T00:00:00,22.75,-158,5.763503778227486,HOT004,151314.0,40200608,5.8,23.4769,23.679,23.4781,34.8451,,,,,,,0.09,0.02,0.73,,,,,,,,,,88.9,0.13,0.05,6.0,12.0,18.0,2.0,5.0,5.0,11.0,2.0,3.0,34.0,6.0,82.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,
1989-02-28T00:00:00,22.75,-158,21.36389872842011,HOT004,43739.0,40200311,21.5,23.5396,23.667,23.5441,34.853,222.1,,212.7,1957.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-02-28T00:00:00,22.75,-158,21.96006859963142,HOT004,151025.0,40200607,22.1,23.5253,23.689,23.5299,34.8761,,,,,,,0.09,0.02,0.54,,,,,,,,,,119.2,0.13,0.05,3.0,9.0,12.0,2.0,5.0,5.0,10.0,1.0,2.0,31.0,5.0,81.0,2.0,,,6.0,,,,,,,,,,,,,,,,,,,
1989-02-28T00:00:00,22.75,-158,22.05943007618482,HOT004,211652.0,40200811,22.2,23.4334,23.755,23.438,34.9276,,34.8917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.74,,,,,,,,,
1989-03-01T00:00:00,22.75,-158,5.465395491238811,HOT004,2622.0,40200902,5.5,23.3579,23.783,23.359,34.9364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-26T00:00:00,22.75,-158,2.981142892999351,HOT005,194810.0,50200109,3.0,24.3561,23.322,24.3568,34.7152,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-26T00:00:00,22.75,-158,22.75495906288945,HOT005,194648.0,50200108,22.9,24.3261,23.328,24.331,34.7116,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-27T00:00:00,22.75,-158,23.54984644237715,HOT005,191210.0,50200812,23.7,24.2892,23.35,24.2942,34.7267,,34.6758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-03-27T00:00:00,22.75,-158,26.53064665186065,HOT005,84159.0,50200512,26.7,24.1248,23.444,24.1304,34.7862,,,244.9,,,2283.0,0.12,0.14,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-18T00:00:00,22.75,-158,1.291833914639378,HOT006,225802.0,60200812,1.3,24.0249,23.627,24.0252,34.9887,,,,,,,,,,,,,,,1.64,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-18T00:00:00,22.75,-158,4.471698067703336,HOT006,94945.0,60200512,4.5,23.9828,23.634,23.9838,34.9817,224.2,34.951,215.6,,,,0.09,0.01,1.51,0.28,4.89,,0.37,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-18T00:00:00,22.75,-158,19.3766532958801,HOT006,94706.0,60200511,19.5,23.9731,23.639,23.9772,34.9838,224.3,,215.6,,,,0.09,-0.03,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-18T00:00:00,22.75,-158,20.66836501954686,HOT006,225524.0,60200811,20.8,23.895,23.674,23.8994,35.0005,,,,,,,,,,,,,,,2.19,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-18T00:00:00,22.75,-158,29.31268772632297,HOT006,201616.0,60200712,29.5,23.0593,24.043,23.0653,35.1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-18T00:00:00,22.75,-158,29.90883447122229,HOT006,4516.0,60200211,30.1,23.9414,23.649,23.9477,34.9851,,,,,,,,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-19T00:00:00,22.75,-158,2.881772162328189,HOT006,21352.0,60200912,2.9,24.0548,23.62,24.0554,34.9904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-19T00:00:00,22.75,-158,2.881772162328189,HOT006,200317.0,60201512,2.9,23.8854,23.688,23.886,35.0145,,34.9865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.35,,,,,,,,,
1989-05-19T00:00:00,22.75,-158,3.8754772995158,HOT006,113808.0,60201310,3.9,23.8652,23.706,23.866,35.0306,,35.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-19T00:00:00,22.75,-158,4.670437938085125,HOT006,135622.0,60201411,4.7,23.8922,23.68,23.8932,35.0062,,34.9789,,1972.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-19T00:00:00,22.75,-158,13.71289805918803,HOT006,215854.0,60201603,13.8,23.9394,23.674,23.9422,35.0173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-19T00:00:00,22.75,-158,21.56262221156593,HOT006,21211.0,60200911,21.7,23.884,23.684,23.8885,35.0084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-19T00:00:00,22.75,-158,21.66198388086035,HOT006,113404.0,60201309,21.8,23.8153,23.736,23.8199,35.0502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-05-19T00:00:00,22.75,-158,22.85432015396762,HOT006,200054.0,60201511,23.0,23.8413,23.708,23.8461,35.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.28,,,,,,,,,
1989-05-19T00:00:00,22.75,-158,24.24537036983037,HOT006,135424.0,60201410,24.4,23.8475,23.707,23.8526,35.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-24T00:00:00,22.75,-158,5.763503778227486,HOT007,4143.0,70200112,5.8,25.8829,22.763,25.8842,34.5903,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-24T00:00:00,22.75,-158,15.20337514449338,HOT007,33608.0,70200212,15.3,25.7501,22.805,25.7534,34.5916,,,215.5,,,2275.0,0.14,0.05,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-06-24T00:00:00,22.75,-158,26.03384962820881,HOT007,3938.0,70200111,26.2,25.6226,22.861,25.6284,34.6145,,,,,,,,,,,,,,,,,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-28T00:00:00,22.75,-158,6.260349959049194,HOT008,194236.0,80200112,6.3,25.3302,23.198,25.3315,34.9414,,34.9047,,,,,,,,,,,,,,,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-28T00:00:00,22.75,-158,25.83513048149429,HOT008,194041.0,80200111,26.0,25.3266,23.198,25.3323,34.9404,,34.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-29T00:00:00,22.75,-158,4.968547382086016,HOT008,-9.0,80210008,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,0.32,
1989-07-29T00:00:00,22.75,-158,5.564764968443336,HOT008,73217.0,80200512,5.6,25.4005,23.202,25.4018,34.9756,213.0,34.922,212.0,1966.1,,,0.1,0.02,1.46,0.21,4.88,,0.31,4.9,,,,,,0.13,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-29T00:00:00,22.75,-158,5.962242395179377,HOT008,225401.0,80200912,6.0,25.3877,23.206,25.3891,34.975,,34.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.99,,,,,,,,,
1989-07-29T00:00:00,22.75,-158,14.30909019459609,HOT008,103601.0,80200603,14.4,25.3416,23.215,25.3447,34.9691,,34.9151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-29T00:00:00,22.75,-158,24.84153185712708,HOT008,-9.0,80210007,25.0,,,,,,,,,,,,,,,,,,,,,,,,0.14,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.025,0.23,
1989-07-29T00:00:00,22.75,-158,25.13961195033075,HOT008,225242.0,80200911,25.3,25.3365,23.219,25.342,34.972,,34.9215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.13,,,,,,,,,
1989-07-29T00:00:00,22.75,-158,27.22616046147828,HOT008,73023.0,80200511,27.4,25.3966,23.204,25.4026,34.9763,212.9,34.9204,212.3,1965.2,,,0.1,0.02,1.52,0.21,5.32,,0.31,5.34,,,,,,0.13,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-30T00:00:00,22.75,-158,4.57106802699911,HOT008,162900.0,80201312,4.6,25.2861,23.189,25.2871,34.9119,,34.9213,,,,,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-30T00:00:00,22.75,-158,5.564764968443336,HOT008,15602.0,80201011,5.6,25.427,23.194,25.4283,34.975,,34.9205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-30T00:00:00,22.75,-158,5.664134397439516,HOT008,15617.0,80201012,5.7,25.4289,23.193,25.4301,34.9745,,34.9215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-30T00:00:00,22.75,-158,6.359719050590897,HOT008,43619.0,80201103,6.4,25.3921,23.203,25.3935,34.9735,,34.9246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-30T00:00:00,22.75,-158,7.552144388968744,HOT008,221704.0,80201412,7.6,25.3431,23.163,25.3448,34.9008,,34.9146,,,,,,,,,,,,,2.15,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-30T00:00:00,22.75,-158,11.42747879956955,HOT008,74521.0,80201203,11.5,25.3541,23.212,25.3566,34.9693,,34.9194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-30T00:00:00,22.75,-158,15.50146926028378,HOT008,162741.0,80201311,15.6,25.2904,23.188,25.2938,34.9118,,34.9201,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-30T00:00:00,22.75,-158,25.7357708358678,HOT008,15446.0,80201010,25.9,25.3663,23.21,25.372,34.9722,,34.9202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-30T00:00:00,22.75,-158,27.62359586420755,HOT008,221553.0,80201411,27.8,25.293,23.18,25.299,34.9021,,34.9155,,,,,,,,,,,,,2.27,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-31T00:00:00,22.75,-158,3.8754772995158,HOT008,60401.0,80201712,3.9,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-31T00:00:00,22.75,-158,5.465395491238811,HOT008,75904.0,80201812,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,1.0,4.0,4.0,9.0,,6.0,47.0,2.0,64.0,2.0,,,9.0,,,,,,,,,,,,,,,,,,,
1989-07-31T00:00:00,22.75,-158,13.81226353558046,HOT008,60240.0,80201711,13.9,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-31T00:00:00,22.75,-158,26.63000591205482,HOT008,75612.0,80201811,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,1.0,3.0,6.0,10.0,,7.0,50.0,2.0,74.0,2.0,,,9.0,,,,,,,,,,,,,,,,,,,
1989-07-31T00:00:00,22.75,-158,28.9152555995668,HOT008,5924.0,80201503,29.1,25.3265,23.168,25.3329,34.8995,,34.9163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
