"V1","V2","V3","V4","V5","V6","V7","V8"
5.42317737986685,7.55521667070438,2.52137448570803,1088.85138123959,4.7721262174288,0.105158805083448,12.4265655820538,0.185119375648432
6.84935488257747,7.07432218853585,4.94555618258297,1065.67944505691,3.64987915020133,0.0675821369781192,6.83313016111275,0.178886372866125
6.02445582119546,6.42361225846576,1.97227448865549,1051.39129642872,2.21072749510818,0.0625598674222273,6.30070930881952,0.297123594666428
7.00734692917311,6.49516920875856,3.34404144443493,1079.88792350463,17.7718625106409,0.166634924129022,14.0200379722462,0.238911544640983
9.63587243111677,6.29199525280739,3.09149107201852,1076.44772311326,NA,NA,NA,NA
9.85721121225294,5.98452331073811,2.54490713055565,1078.52333040753,NA,NA,NA,NA
11.9249617868152,6.15266770110043,2.89340296759256,1077.45332128734,1.00793488147967,0.0734869645746271,4.38362108938521,0.120015871127402
11.5480458086824,2.48174521411046,3.41582540122744,1077.5149573987,2.08275571238295,0.135236871269227,12.2860564140315,0.134852031289989
13.5953814668794,5.67875995584619,3.61435793502637,1075.11812724514,0.628717633134014,0.0433388096746467,11.7624314466255,0.112578505687933
11.2275729519948,5.1705315623163,2.05108486770406,1068.94295356294,0.499492411126251,0.095092225451074,13.078418801089,0.19770699614884
13.5299874955947,5.94451560074143,4.31424804836086,1073.73858136872,-0.148758119231744,0.0010432925631338,7.75794926935959,0.169058876490174
11.2615979713102,3.93042818531228,4.24161955802411,1071.41296217491,1.05512266047117,0.0517433763620882,20.7535565961177,0.371305462182058
15.8591420271069,3.95224087884174,2.0312031067183,1077.79068092028,0.104869014000532,-0.00811608223432922,11.3587144014251,0.195664803511472
17.9179156300748,3.72060025502815,3.38392158015239,1066.95109818544,1.4412763152303,0.0243149195143375,12.6682842793331,0.171337091918533
18.910719298824,4.06644924805258,5.64705892663468,1076.20297477178,-0.417810919127006,0.085727215355792,16.1100732896882,0.428598060746542
18.1036390016984,3.58925341008462,2.20777274944138,1077.88504169187,0.00576812232482626,0.0226268971308285,11.0010232496754,0.139104445931971
18.5965515226993,4.03028354009059,7.29890421044232,1077.16304744232,0.573936871939498,-0.0035780241894453,8.02574348512703,0.175566492353151
19.1085201576818,3.6504813179782,7.32768820071647,1076.08576855331,-0.102848794054054,0.013488546860529,10.4557569716657,0.245814709619128
18.3344149380244,4.00033495698523,5.05903274216633,1070.34369994223,1.67069109357039,0.0748332233343675,14.4311231393354,0.364239968738862
18.7854511311806,4.60643280770516,5.68094602000307,1072.91504339214,0.194632233398964,0.0117836869890996,17.9470494383426,0.292083816288455
20.4932167238931,5.00018847104405,2.49015385817861,1082.58079105263,-0.50107457778168,-0.0109161182401554,6.08651013188817,0.139886085026254
20.033773206974,3.24706694975851,8.64517284828192,1066.08228793466,0.888599399757301,0.00264272227213803,10.7956624447967,0.481241205666465
20.9532681896879,3.61260650028918,5.18722329817682,1072.8336487436,-0.0865900237604453,0.0245457284925829,8.42120715639535,0.333387111608826
19.6762678537142,3.39876499561932,3.81511282517391,1079.51587189874,0.103444054483432,0.0111859246942609,6.3002653966186,0.226412190109219
19.5580364420024,3.39351839788586,4.56181238172054,1074.14190768407,0.503007931448341,0.0412860280648669,10.1624622086177,0.462425043704569
18.2183391287839,3.93063950518936,5.33432414221053,1064.05656570722,1.34004295565057,0.0434741262840593,12.3904206894872,0.448575556696116
16.5819778712817,4.14012832855095,7.68868676833656,1070.89419555117,-0.322481817475489,0.0134991321915536,9.87684980968278,0.28987485930269
16.1549734404838,3.34038280274342,6.02593043899369,1057.5341995099,0.490970341528965,0.121620930770183,18.8407459384226,0.861404685832528
15.4619400770384,4.02458803075188,10.8718092658806,1074.79152380356,0.43907225684552,0.125536215487156,18.5882190570357,1.13345431169207
15.0019127642195,NA,1.89328921929594,1074.1271063209,0.425069648413078,0.208324414584604,20.3385465313554,1.07839851013545
14.613946273853,1.06597709652782,2.9570686091043,1076.24470325304,3.2112047589999,0.372600759477826,29.8592557759925,1.295760561987
13.9311070470269,0.0221648642388792,2.52499427117956,1071.30133982364,2.82738827397687,0.45113957738655,30.8904228331174,1.42816476200544
13.7363937875398,1.14943113730998,3.18164549982489,1064.35359276404,0.894103031323778,0.229975455937304,27.1106962732451,1.46589211674332
12.489076337859,0.0728052216759885,1.03400645490762,1072.83113220546,1.3148666817478,0.402271592983985,30.8926985017631,1.36330309194389
11.5424914536819,0.661579659421993,1.18855238392726,1065.65395450562,3.54617544233479,0.599249813317076,37.1599529939335,1.66127041959213
9.69661495663076,0.807892581115888,1.06617439884666,1063.1491379064,4.30315617482582,0.68877355580892,35.9557787223644,1.52022227275843
8.33951625124549,2.3159876291274,0.472489392041518,1081.65717394106,6.5804169544852,0.56175135170982,36.6148082818364,1.38082846643609
