day,I_0,k,z1,one_minus_N,z2,one_minus_V,Ph,T,RT,Z,G,dP_dt,lnPt_minus_lnP0,lnPt,Pt,secchi
114.0,0.28278802260042835,0.21136609967183131,24.099033755911677,0.9745698607319141,19.962659996818967,0.9970869105242293,0.13103376548103923,3.958241318128544,0.02253709194225862,13.54546955188551,0.10171024354754346,0.006786429991237144,2.2810637998167302,3.498014250020148,32.73375595291535,8.042917017626921
115.0,0.28381504014428816,0.211299545142717,24.087651919009065,0.9709568728295345,19.77210123366507,0.9974490738552857,0.13103742634176258,4.027459773470872,0.022754049178902207,14.135702069575157,0.10611168075287755,0.0021716964099828436,2.250995338525604,3.46795194889606,31.841435384741537,8.045450352729237
116.0,0.28483207767685276,0.2109567378100491,24.120864128101662,0.967318277326285,19.602879248623363,0.9978664754198874,0.1310321927145464,4.099001291092313,0.022972065449825097,14.714944661622656,0.11043191637845184,-0.002371789113730552,2.2180686922188433,3.4350324023236003,30.886773167100046,8.058524309997265
117.0,0.28584577619325785,0.2103348516997303,24.199932215661104,0.9636900403422516,19.45279915611964,0.9983167707395746,0.13102170439197997,4.173107162038979,0.023188911260209305,15.27615993553579,0.11461909125826845,-0.006786298126497784,2.182696355597861,3.3996677249388907,29.88467394750867,8.082350529463776
118.0,0.2868627766886394,0.20943106083766322,24.32611801415902,0.9601081279975203,19.319666070579665,0.9987776153358887,0.13100960116665275,4.25001867735697,0.023402357115236874,15.812310498822317,0.11862134622632947,-0.011014102174913602,2.1452908233640717,3.3622700313780536,28.850042373485195,8.117229570439529
119.0,0.287889720158133,0.20824253924975072,24.500683356067057,0.9566085064121773,19.201285106429214,0.9992266647303705,0.1309995228311541,4.3299771280924,0.023610173520089827,16.316358958990012,0.12238682211663703,-0.014997472805572735,2.1062645902188897,3.323251436277211,27.797783092547398,8.163557773184591
120.0,0.2889332475968746,0.2067664609618954,24.724890073856837,0.9532271417063085,19.09546137809407,0.9996415744445605,0.1309951091780734,4.413223805291374,0.023810130979950196,16.78126792354665,0.12586365976319316,-0.01867868156506996,2.0660301508637273,3.2830240542724862,26.74280075221307,8.221836327281771
121.0,0.29,0.205,25.0,0.95,19.0,1.0,0.131,4.5,0.024,17.2,0.129,-0.022,2.025,3.242,25.7,8.292682926829269
122.0,0.2910947626366317,0.20294827615517685,25.3258525901361,0.9469553380626401,18.912880120260674,1.0,0.13101707571443846,4.590430170520123,0.02417815226508508,17.5673498891436,0.1317574255698305,-0.0249185021204771,1.9835290429660377,3.2005338819558253,24.68190703632986,8.376518550471244
123.0,0.29221489787183985,0.20064819227937683,25.69659779257638,0.9440905752608281,18.83277702174132,1.0,0.13104617923855402,4.684171444176543,0.02434536417870648,17.88544066491406,0.134151286850541,-0.02745047179069345,1.941741827647839,3.1587502840758312,23.69153427323992,8.472540822261525
124.0,0.2933559123446812,0.19814459698976042,26.1049631788,0.9413954216104654,18.75854002099505,1.0,0.131086394114427,4.780764115549793,0.02450301332402904,18.158227494533755,0.13621037612875866,-0.029626995338360704,1.899705312568318,3.116716284155836,22.729515675671347,8.579593013519574
125.0,0.29451331269421277,0.19548233890348812,26.54367632028611,0.9388595871274538,18.689018434574972,1.0,0.13113680388413773,4.8797484792204155,0.02465247728421761,18.389665545225068,0.13796348569111067,-0.03147915909119056,1.8574864562503905,3.0744989599916592,21.7964852085653,8.696437793489414
126.0,0.2956826055594914,0.19270626663772042,27.005464788513887,0.9364727818276948,18.623061579034207,1.0,0.13119649208976658,4.980664829768942,0.024795133642437038,18.583709984210373,0.13943940782422423,-0.03303804937689468,1.8151522172169707,3.032165389379119,20.893076836862946,8.821716229892656
127.0,0.2968592975795738,0.18986122880961787,27.483056154962476,0.9342247157270901,18.559518770925862,1.0,0.13126454227339393,5.083053461775912,0.024932359981852167,18.744315978712045,0.1406669348147265,-0.03433475252318475,1.7727695539909736,2.9897826501140345,20.019924525505452,8.95390812889273
128.0,0.29803889539351713,0.18699207403634088,27.96917799111105,0.9321050988415412,18.497239326803054,1.0,0.1313400379771001,5.1864546698218605,0.025065533885627843,18.875438695952468,0.14167485894924464,-0.035400354857772424,1.7304054250953143,2.947417819992224,19.177662239433978,9.091294423899562
129.0,0.2992169056403781,0.18414365093504995,28.45655786843876,0.9301036411869499,18.4350725632189,1.0,0.13142206274296542,5.290408748487324,0.025196032936928913,18.981033303154007,0.14249197251440587,-0.036265942708369386,1.688126789052907,2.9051379768095065,18.366923943589686,9.231922965400603
130.0,0.3003888349592136,0.18136080812290564,28.93792335842478,0.9282100527792178,18.37186779672651,1.0,0.13150970011307028,5.3944559923528415,0.02532523471892022,19.06505496753905,0.14314706779683736,-0.036962602402687325,1.6460006043866673,2.8630101983617,17.588343602913746,9.373579758466526
131.0,0.30155018998908056,0.1786883942170684,29.40600203254826,0.9264140436342462,18.306474343878993,1.0,0.13160203362949505,5.498136695998948,0.025454516814766622,19.131458856329978,0.1436689370831663,-0.03752142026843788,1.60409382961951,2.8211015624446243,16.84255518234732,9.513768409239056
132.0,0.30269647736903577,0.17617125783469872,29.85352146228836,0.9247053237679371,18.237741521229477,1.0,0.13169814683432002,5.600991154006182,0.025585256807632947,19.18420013674916,0.14408637266001983,-0.037973482633332764,1.5624734232743498,2.779479146854098,16.130192646831564,9.649701210597632
133.0,0.30382320373813615,0.1738542475929571,30.273209219124244,0.9230736031961919,18.164518645331057,1.0,0.13179712326962564,5.702559660955076,0.02571883228068406,19.22723397601897,0.14442816681402518,-0.03834987582508362,1.5212063438741015,2.738210029385939,15.45188996130765,9.778305813845803
134.0,0.3049258757354386,0.17178221210900402,30.657792874535065,0.9215085919349124,18.085655032736863,1.0,0.13189804647749215,5.80238251142617,0.025856620817084792,19.264515541361792,0.14472311183180953,-0.038681686171402135,1.48035954994168,2.697361287835967,14.808281090716742,9.89625164985807
135.0,0.306,0.17,31.0,0.92,18.0,1.0,0.132,5.9,0.026,19.3,0.145,-0.039,1.44,2.657,14.2,9.999999999999998
136.0,0.3070421948658427,0.16854075549056688,31.294331639659607,0.9185389591253599,17.90652707191669,0.9999157561284955,0.13210227035087643,5.995120012874443,0.026150219650918766,19.336693845125946,0.14528073491672125,-0.039328684216763596,1.4001929593518914,2.6171915264116588,13.627338972069982,10.086581106462098
137.0,0.30805352544685144,0.16739080523517147,31.542382728300108,0.9171222879169105,17.80470660625559,0.9998493857866,0.13220495593043644,6.088120802716727,0.026308018544627127,19.373808873811868,0.14555966542608761,-0.03966272804027831,1.3609969204198418,2.5779943585557716,13.089223561724811,10.155874437736458
138.0,0.3090361685518762,0.1665247714957422,31.747521673369118,0.9157482266985738,17.69413316902845,0.9997994203651797,0.13230835811064204,6.179548213811425,0.02647400769423539,19.409608209099975,0.14582425168371088,-0.03998990126730423,1.3224686824062544,2.5394652706549667,12.584237641734008,10.20869138405313
139.0,0.3099923009897673,0.1659172765342073,31.913116882314277,0.9144150157942719,17.574401326247035,0.9997643912550997,0.13241277826345518,6.269948090443106,0.026648798112853825,19.442354974032476,0.14606195384520276,-0.04029797369460145,1.284665044513531,2.501661036931876,12.11096508486708,10.246069821725344
140.0,0.31092409956937483,0.16554294261249497,32.0425367625832,0.9131208955279267,17.44510564392311,0.9997428298472265,0.13251851776083776,6.3598662768963425,0.02683300081359272,19.470312291651574,0.14626023206617508,-0.04057471511893008,1.247642805944075,2.464638431609126,11.667989763893553,10.269238743565056
141.0,0.3118337410995488,0.16537639199253354,32.139149721623525,0.9118641062234601,17.30584068806842,0.9997332675324254,0.1326258779747518,6.449848617455702,0.027027226809562373,19.49174328499949,0.1464065465022396,-0.040807895337050225,1.2114587659002887,2.428454228909349,11.253895551582938,10.27958089735536
142.0,0.3127234023891396,0.16539224693625124,32.206324166882865,0.9106428882047941,17.156201024694738,0.9997342357015625,0.1327351602771592,6.540440956405757,0.027232087113873055,19.504911077118425,0.14648835730900808,-0.04098528414572197,1.176169723584575,2.393165203055173,10.867266320704749,10.278595469201454
143.0,0.3135952602469973,0.16556512970557638,32.24742850580884,0.9094554817958508,16.995781219813814,0.9997442657455033,0.13284666604002196,6.632189138031078,0.027448192739635068,19.508078791050586,0.1464931246420923,-0.041094651341705424,1.1418324781993363,2.3588281282692285,10.506685944028506,10.267862580865314
144.0,0.3144514914819719,0.16586966256243715,32.2658311458491,0.9083001273205519,16.82417583943741,0.9997618890551141,0.13296069663530202,6.725639006616232,0.02767615469995869,19.499509549838194,0.14640830865710402,-0.041123766721760685,1.108503828946975,2.3254997787741436,10.170738294323725,10.249011023098216
145.0,0.31529427290291373,0.1662804677687619,32.26490049445125,0.9071750651028194,16.640979449577284,0.99978563702126,0.13307755343496133,6.821336406445794,0.027916584007954204,19.47746647652345,0.14622136950965497,-0.04106040008264787,1.0762405750298942,2.29323692879255,9.858007244359918,10.22369026748293
146.0,0.31612578131867286,0.16677216758647886,32.248004959062925,0.9060785354665756,16.445786616245197,0.9998140410348073,0.13319753781096186,6.919827181804331,0.0281700916767319,19.44021269414856,0.145919767355357,-0.040892321221127056,1.0450995156504965,2.2620963525470756,9.567076666906608,10.19354742822104
147.0,0.3169481935380995,0.16731938427751628,32.21851294713175,0.905008778735742,16.238191905452908,0.9998456324866214,0.13332095113526557,7.021657176976415,0.028437288719402078,19.386011325755746,0.1454909623498218,-0.040607299933958355,1.0151374500111843,2.232134824260351,9.296530434733306,10.160209513922048
148.0,0.3177636863700437,0.1678967401038025,32.179792866105345,0.9039640352342411,16.017789883212178,0.9998789427675684,0.13344809477983438,7.127372236246616,0.028718786149075002,19.313125494387204,0.1449224146486612,-0.04019310601790186,0.9864111773143602,2.203409118155004,9.044952420609528,10.12527103831183
149.0,0.3185744366233557,0.1684788573272657,32.13521312343134,0.9029425452859943,15.784175115534763,0.999912503268514,0.13357927011663026,7.237518203899507,0.029015194978860973,19.219818323085146,0.14420158440748695,-0.03963750926971768,0.9589774967624272,2.1759760084536666,8.810926497304795,10.090286858355142
150.0,0.3193826211068857,0.16904035820983415,32.08814212655737,0.9019425492149239,15.536942168432422,0.9999448453803239,0.1337147785176152,7.352640924219653,0.029327126221870264,19.10435293489179,0.14331593178191082,-0.03892827948616591,0.9328932075577878,2.1498922693789666,8.593036537588617,10.056769980868983
151.0,0.3201904166294837,0.16955586501343617,32.041948282931045,0.9009622873449519,15.275685607916914,0.999974500493864,0.13385492135475113,7.4732862414916275,0.02965519089121318,18.964992452849337,0.14225291692754458,-0.03805318646400665,0.9082151089028445,2.125214675153535,8.38986641423051,10.02619402086319
152.0,0.321,0.17,32.0,0.9,15.0,1.0,0.134,7.6,0.03,18.8,0.141,-0.037,0.885,2.102,8.2,9.999999999999998
153.0,0.3218118202925271,0.17035302963127072,31.965029819292532,0.8990512198204285,14.710063617516106,1.0,0.1341493252534637,7.733103243829524,0.03036146206097425,18.608066506372495,0.13954773986754435,-0.0357598766750549,0.8633227522263378,2.0803230959051784,8.02251470687574,9.979276586272938
154.0,0.32261941564212737,0.17061779716826053,31.93722681865961,0.8981006487123491,14.408389560590328,1.0,0.13429824562780382,7.872017816265685,0.030736675585412414,18.389594129941568,0.13789909024906705,-0.03433752020667564,0.843330525657664,2.0603311259126316,7.858462103672989,9.96379057879576
155.0,0.32341459644910575,0.17080279007179852,31.916144210032897,0.8971302808983119,14.09807463617043,1.0,0.13444111906382192,8.015940760394146,0.031122036584224248,18.145412835668473,0.13606010357611298,-0.03274102109651536,0.825188552544466,2.042189330830109,7.709387298416148,9.952999007132082
156.0,0.324189173113767,0.17091649580271373,31.90133520534403,0.8961221106008672,13.782215651204176,1.0,0.13457230350231947,8.16406911930058,0.031513941068319465,17.87635258851446,0.13403683228022714,-0.030978469846227184,0.809062065137231,2.026062951465358,7.576835399129619,9.946377568858443
157.0,0.3249349560364159,0.17096740182183512,31.892353016524662,0.8950581320425647,13.463909412639328,1.0,0.134686156884098,8.31559993607065,0.03190878504860783,17.583243353440796,0.13183532879295437,-0.029057956957464243,0.7951162956864457,2.0121172286261286,7.462351513837806,9.943416007289901
158.0,0.3256437556173574,0.17096399558999179,31.888750855506448,0.8939203394459544,13.14625272742365,1.0,0.13477703714995898,8.469730253790024,0.03230296453599903,17.266915095408724,0.12946164554583964,-0.026987572931879665,0.7835164764425975,2.0005174031201682,7.36748075056511,9.943614116722935
159.0,0.3263073822568962,0.17091476456801283,31.890081934221033,0.8926907270335865,12.832342402504908,1.0,0.13483930224070406,8.625657115544369,0.03269287554140285,16.928197779379495,0.1269218349704278,-0.024775408271126585,0.7744278396561735,1.991428715755226,7.2937682173359315,9.946478317989385
160.0,0.32691764635533727,0.17082819621672718,31.895899464600063,0.8913512890280112,12.525275244830862,1.0,0.13486731009713468,8.782577564419352,0.033074914075728996,16.56792137031437,0.12422194949826382,-0.022429553476858138,0.7680156175776608,1.9850164073390495,7.242759022174675,9.951518763584177
161.0,0.3274663583129853,0.17071277799696394,31.905756658575186,0.8898840196517782,12.228148061349279,1.0,0.13485541866005238,8.939688643500642,0.03344547614988721,16.186915833174606,0.12136804156089259,-0.01995809905072745,0.7644450424575464,1.9814457186793881,7.215998273105742,9.958246945230039
162.0,0.32794532853014524,0.17057699736955212,31.919206728078063,0.8882709131274377,11.94405765900792,1.0,0.13479798587025862,9.096187395873901,0.03380095777478723,15.786011132921447,0.11836616358985903,-0.017369135494387653,0.7638813465463177,1.9808818905839898,7.215031078153534,9.966173787881724
163.0,0.3283463674071218,0.1704293417953208,31.93580288504033,0.8864939636775395,11.676100844754547,1.0,0.134689369668555,9.2512708646248,0.03413775496133878,15.366037234516154,0.1152223680167081,-0.014670753309491876,0.7664897620944615,1.9834901638606033,7.241402545342453,9.97480822311475
164.0,0.32866128534421996,0.17027829873509898,31.955098341393644,0.8845351655246338,11.427374425536927,1.0,0.134523927995743,9.404136092839003,0.0344522637204516,14.927824102919978,0.11194270727298465,-0.011871042997693256,0.7724355213524651,1.989435779316977,7.2966577826969035,9.983656241742706
165.0,0.3288818927417444,0.17013235564971568,31.976646309069654,0.8823765128912706,11.200975208302825,1.0,0.13429601879262415,9.55398012360218,0.03474088006303543,14.472201703094177,0.10853323379023365,-0.008978095060644922,0.7818838565708156,1.99888397776086,7.382341898241284,9.992220430428402
166.0,0.329,0.17,32.0,0.88,11.0,1.0,0.134,9.7,0.035,14.0,0.105,-0.006,0.795,2.012,7.5,9.999999999999998
167.0,0.329009549603315,0.16988809425437573,32.0246504536667,0.8773930766192056,10.826625427802979,0.9999941963486775,0.1336318416497757,9.841622008236635,0.03522743713192069,13.512545238160623,0.10135282404630926,-0.002948419528454228,0.8118604363983333,2.0288603376011536,7.650471190162197,10.006587026955327
